325,1013
406,1007
194,1000
349,996
430,988
368,986
585,979
207,977
387,975
531,973
561,972
510,972
483,968
605,965
413,964
580,958
220,955
523,953
555,952
637,948
614,947
425,946
187,940
539,939
588,935
409,934
566,933
451,933
389,934
648,929
624,929
370,925
201,925
670,925
601,918
435,918
548,917
235,917
578,914
353,911
456,913
409,910
642,906
692,904
669,904
476,898
336,898
393,897
586,891
657,886
319,886
700,885
276,884
677,883
374,879
230,880
496,878
339,878
295,874
601,874
709,866
515,866
318,863
687,859
350,856
531,852
729,849
704,845
320,842
244,841
549,841
571,834
745,832
529,831
723,829
254,822
509,817
593,815
736,813
544,813
756,810
271,806
572,804
294,800
708,798
338,799
606,797
508,795
537,794
737,791
766,790
271,785
301,780
624,778
560,778
916,777
345,777
499,776
779,773
519,776
755,768
284,768
874,767
538,769
797,762
893,776
921,756
817,756
508,758
267,757
850,754
309,755
650,752
551,752
770,753
331,750
884,749
289,748
530,747
441,743
407,743
795,742
488,742
350,742
865,740
830,740
386,739
256,739
930,738
910,735
1032,734
312,733
1011,731
547,731
890,729
334,729
276,729
622,727
975,723
950,723
239,723
601,722
794,721
357,721
291,715
1043,711
931,710
582,710
264,710
560,709
618,707
958,704
993,705
337,700
234,700
915,696
285,695
829,694
1010,694
212,694
975,692
594,692
432,692
1032,691
252,690
1058,687
938,686
572,685
639,684
328,682
846,679
450,679
272,677
232,677
198,674
1078,673
911,674
656,673
306,673
733,671
1027,669
432,669
251,669
1050,664
590,664
469,664
341,663
1095,662
861,661
674,661
217,661
288,662
752,657
321,659
692,652
191,651
615,648
878,646
483,646
768,645
1119,644
1027,644
725,644
302,645
440,643
335,643
460,640
353,634
202,632
627,631
1136,630
755,629
889,628
792,626
530,626
479,625
317,628
649,621
451,621
186,620
1029,617
1148,614
734,614
707,614
357,614
336,621
769,613
685,613
907,610
544,609
512,609
488,607
789,606
466,605
814,603
184,599
1172,596
673,597
700,595
558,594
529,595
753,594
374,593
831,592
775,590
732,590
795,586
927,584
199,584
847,577
585,577
700,575
561,574
1191,573
817,573
760,573
503,569
388,567
732,566
946,564
212,560
777,559
829,557
191,564
531,556
1203,555
882,555
596,557
963,552
805,551
748,552
508,549
399,548
312,542
769,540
377,541
554,539
215,540
1213,537
835,537
977,536
1010,533
815,533
418,533
1039,532
354,531
521,530
1060,528
393,527
915,525
851,524
333,524
572,523
1080,523
797,522
313,522
759,520
373,521
212,520
881,519
1222,519
619,517
999,516
537,516
1023,514
829,514
654,516
258,514
1098,514
432,513
779,510
237,512
558,508
410,508
925,506
1045,505
1065,504
849,504
336,504
803,502
277,503
905,503
639,501
451,501
359,505
669,500
1229,500
944,498
873,498
579,498
1109,496
1089,494
829,494
396,493
376,493
1029,493
302,492
249,491
423,492
1128,489
893,487
690,487
324,488
554,486
925,486
627,484
466,484
859,483
350,483
1066,482
810,482
267,481
1230,480
1044,478
647,478
1149,476
960,477
671,476
411,476
1113,474
574,474
369,472
286,473
1082,470
907,468
939,466
689,466
880,465
305,465
393,463
1164,462
484,462
1264,461
833,461
351,461
972,460
325,460
1234,460
1128,460
648,458
1097,456
922,450
865,451
898,448
674,448
1288,445
1139,443
379,443
1264,440
968,440
942,440
638,440
1239,438
1086,438
584,438
1115,439
990,437
1216,437
1170,436
736,434
1195,433
688,433
518,432
885,431
865,431
656,429
1010,425
954,424
1130,423
600,423
380,423
975,421
752,421
1101,420
626,419
1284,418
1180,418
1212,417
702,416
674,415
1233,415
533,414
1262,412
723,413
993,411
1144,407
768,406
1122,404
1027,405
888,404
654,404
374,403
1165,403
549,402
975,401
912,401
741,400
633,400
1279,398
686,398
1193,397
1247,395
932,395
1004,394
955,393
707,393
1227,392
1105,393
1046,389
1143,387
563,387
1023,385
757,384
1175,383
663,383
1208,382
1122,382
727,385
1263,382
972,381
780,381
533,380
376,380
1283,377
941,377
685,375
992,377
1053,370
1246,366
1142,367
1015,366
748,366
550,366
511,366
807,366
1194,364
1162,365
1226,363
665,363
1268,361
589,361
725,360
959,359
788,359
377,360
980,358
766,356
1034,359
823,352
1065,351
1180,349
1210,349
844,348
684,348
500,348
1285,346
1234,344
1142,344
1017,344
603,343
550,342
393,341
801,339
1041,337
995,337
769,335
1167,333
826,332
1201,331
1077,329
859,327
408,327
1276,327
617,325
710,324
1251,323
1014,323
1054,321
802,319
1184,315
1034,315
833,312
1210,312
1079,307
728,307
413,306
869,303
790,303
1278,302
1239,300
1137,300
1054,300
910,300
1168,299
638,298
1189,295
807,292
1217,291
748,292
428,289
1256,287
788,283
653,283
889,282
944,281
1174,279
1237,278
1281,277
763,276
1196,276
814,271
667,268
441,268
1215,268
930,266
958,265
1158,264
902,265
1266,262
778,260
1237,257
1287,256
826,255
983,253
682,253
454,249
432,249
1218,247
917,246
1163,244
790,244
1257,242
1001,240
958,238
814,238
675,234
1181,233
463,231
1281,230
979,230
695,233
441,230
1035,227
920,226
1250,222
831,221
1140,216
475,215
1177,213
683,211
715,210
445,210
986,209
927,207
493,204
1085,203
1236,202
1214,202
663,202
900,200
1004,199
1035,198
466,197
1170,194
974,193
1190,191
844,192
730,190
679,190
511,190
918,189
938,186
1019,185
1103,184
652,184
1237,182
885,182
589,182
992,181
489,179
1213,177
451,177
1046,176
541,176
865,175
749,175
971,172
1117,169
569,169
668,168
936,166
731,165
606,165
1016,164
646,164
907,162
474,161
499,160
1229,159
768,157
585,157
1078,155
1048,155
881,155
549,155
715,153
1138,151
1001,149
1200,147
971,147
949,150
785,145
568,146
1095,143
1027,143
611,143
733,142
897,141
498,140
536,137
1059,136
637,145
1217,134
713,133
1185,133
687,132
986,133
915,129
556,129
1118,127
807,127
623,126
519,125
1043,124
1007,124
601,124
652,123
957,122
736,122
1198,117
675,116
579,116
538,116
763,114
990,113
926,111
1060,110
797,109
719,109
696,109
820,108
636,108
1138,105
972,104
561,104
1011,103
656,103
612,104
745,102
1040,101
1191,98
838,96
779,91
728,91
1152,89
999,87
1059,86
820,86
949,83
1022,81
856,80
762,79
1202,78
712,76
1140,73
1042,74
967,71
812,65
877,64
1121,63
774,61
1097,60
1158,60
1209,58
1057,58
1030,56
1138,51
1076,50
786,45
1109,44
1001,43
905,42
1045,42
806,34
1212,33
1090,32
927,30
1068,27
1028,26
1048,16
948,13
815,12
1212,1
