489,963
504,956
552,956
539,962
523,965
612,952
601,958
589,971
574,973
437,949
542,943
610,940
598,946
589,954
573,960
573,931
565,940
588,936
629,931
447,929
432,934
645,922
623,942
637,942
537,917
549,915
533,929
525,939
552,934
691,891
672,907
661,918
673,919
687,903
275,881
697,873
678,893
666,893
677,880
657,885
655,901
645,910
634,916
622,920
608,921
600,931
580,919
575,906
563,907
563,919
336,869
305,869
295,877
266,892
256,899
244,907
235,918
229,939
223,954
217,967
207,978
201,992
195,1023
314,1023
324,1015
333,1005
344,997
355,990
367,986
378,978
389,971
405,967
416,960
411,948
412,935
400,933
389,926
377,921
366,911
354,903
343,895
342,880
325,875
326,887
365,925
354,915
424,944
421,927
459,923
450,911
435,919
417,908
404,912
399,899
387,896
382,885
370,879
356,876
330,856
719,855
707,858
314,855
715,840
321,837
348,860
342,847
723,831
711,828
700,836
694,856
749,815
742,828
736,814
741,800
295,800
285,782
739,777
729,784
718,792
707,799
697,806
686,814
678,825
667,833
655,837
647,846
630,851
621,859
610,866
601,876
591,885
582,896
596,919
685,869
690,843
279,753
875,740
843,739
831,740
817,742
804,746
791,747
773,749
764,758
755,770
749,788
754,803
762,789
769,777
780,766
792,760
851,749
868,756
862,740
514,739
513,752
508,763
517,773
521,789
521,805
527,819
535,830
539,846
547,836
539,817
535,805
524,763
443,736
489,733
495,747
505,776
508,794
513,815
517,828
522,842
528,853
471,732
456,737
441,748
426,740
406,743
393,744
380,739
367,735
355,740
344,746
331,751
317,753
303,760
303,772
307,787
316,766
340,759
346,770
346,789
339,799
334,810
328,827
466,911
473,900
480,889
490,881
503,874
513,866
496,767
278,730
343,734
330,738
306,744
293,750
284,767
915,722
902,726
356,721
621,717
283,717
238,712
249,724
259,735
265,746
269,760
272,785
271,804
280,796
266,725
270,706
943,704
562,705
257,703
575,702
587,703
600,707
998,695
987,700
974,705
929,693
237,693
251,692
587,690
419,689
434,690
1023,687
919,684
277,678
224,678
431,672
315,671
328,689
340,669
337,681
291,668
589,663
289,681
286,694
289,706
303,706
298,733
316,732
347,713
345,695
336,705
315,687
212,663
1043,663
249,662
298,658
310,659
659,655
647,666
661,668
1037,652
679,651
607,652
591,650
331,650
751,646
715,645
702,650
674,664
640,679
642,692
637,703
627,691
613,695
608,719
596,722
551,714
546,727
548,739
551,751
555,763
559,775
563,788
572,800
552,796
543,786
538,775
531,752
529,740
563,837
574,830
585,822
595,814
602,804
610,792
620,785
627,774
635,763
646,755
655,746
666,737
676,730
684,719
693,710
701,699
710,690
720,681
732,673
743,665
754,658
738,651
727,645
472,642
622,642
700,637
318,633
310,644
459,632
661,631
492,630
487,641
480,630
745,631
447,635
439,650
443,671
454,680
465,673
472,663
756,625
712,622
649,622
517,621
468,621
336,620
734,616
637,624
493,616
768,614
546,614
528,614
528,626
363,613
343,652
348,638
357,625
